JOURNAL ENTRY NO	PERIOD/YEAR	JOURNAL ENTRY DESCRIPTION	DIVISION	ACCOUNT	TASK	ACCOUNT	DESCRIPTION	DATE	DEBIT	CREDIT
2114	5/20		001	218106			LINCOLN-POST	05/28/20	0	1524.66
2114	5/20		001	218117			DENTAL PPO	05/28/20	0	1426.68
2114	5/20		490	207001			PPE 02.28.2020	05/28/20	0	1204.76
2114	5/20		001	218108			PBA DUES	05/28/20	0	1188
2114	5/20		001	218120			ACC	05/28/20	0	1168.86
2114	5/20		001	218120			HOSP	05/28/20	0	1131.02
2114	5/20		001	218105			ICMA 457 DEFE	05/28/20	0	1014.23
2114	5/20		180	207001			PPE 02.28.2020	05/28/20	0	916.11
2114	5/20		001	218106			LIFE INS COSW	05/28/20	0	860
2114	5/20		001	218120			CAN	05/28/20	0	585.89
2114	5/20		001	218114			UNION AFSCME	05/28/20	0	456.75
2114	5/20		001	218120			COL WHOLLF POST	05/28/20	0	412.51
2114	5/20		001	218120			COL UNIVLF POST	05/28/20	0	410.8
2114	5/20		001	218117			VISION	05/28/20	0	402.3
2114	5/20		001	218120			COL CI POST	05/28/20	0	366.54
2114	5/20		001	218116			AV MEDHMO-S	05/28/20	0	153.11
2114	5/20		001	101020			ADP TAX ER SOC SEC	05/28/20	0	141.99
2114	5/20		001	218120			COL STD POST	05/28/20	0	119.45
2114	5/20		001	218120			CRIL	05/28/20	0	85.02
2114	5/20		001	218120			COLDISA	05/28/20	0	69.71
2114	5/20		001	101020			ADP TAX ER MEDICARE	05/28/20	0	33.21
2114	5/20		001	218120			STD	05/28/20	0	22.66
2114	5/20		001	218120			GUN SHOT WOUND	05/28/20	0	20.5
2114	5/20		001	218888			PP LEGAL	05/28/20	0	12.46
2114	5/20		001	218120			COL TERM LIFE	05/28/20	0	8.98
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	43531.11	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	28429.66	0
2115	6/20		001	131440			PPE 03.27.2020	05/28/20	26033.54	0
2115	6/20		17	513120			PPE 03.27.2020	05/28/20	9390.06	0
2115	6/20		12	512110			PPE 03.27.2020	05/28/20	8414.99	0
2115	6/20		41	541120			PPE 03.27.2020	05/28/20	7810.65	0
2115	6/20		23	521120			PPE 03.27.2020	05/28/20	7337.65	0
2115	6/20		61	513120			PPE 03.27.2020	05/28/20	7067.86	0
2115	6/20		20	521120			PPE 03.27.2020	05/28/20	6762.51	0
2115	6/20		32	541110			PPE 03.27.2020	05/28/20	6530.77	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	6196.39	0
2115	6/20		36	521120			PPE 03.27.2020	05/28/20	6124.59	0
2115	6/20		72	572120			PPE 03.27.2020	05/28/20	5916.27	0
2115	6/20		001	131119			PPE 03.27.2020	05/28/20	5660.39	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	5370.67	0
2115	6/20		22	521210			PPE 03.27.2020	05/28/20	5348.54	0
2115	6/20		12	512120			PPE 03.27.2020	05/28/20	5270.12	0
2115	6/20		16	512120			PPE 03.27.2020	05/28/20	4237.36	0
2115	6/20		35	535120			PPE 03.27.2020	05/28/20	4130.75	0
2115	6/20		26	521110			PPE 03.27.2020	05/28/20	4115.38	0
2115	6/20		37	515120			PPE 03.27.2020	05/28/20	3448.31	0
2115	6/20		30	524130			PPE 03.27.2020	05/28/20	3390.24	0
2115	6/20		26	521110			PPE 03.27.2020	05/28/20	3357.69	0
2115	6/20		30	524110			PPE 03.27.2020	05/28/20	3328.24	0
2115	6/20		85	512110			PPE 03.27.2020	05/28/20	3269.23	0
2115	6/20		39	541120			PPE 03.27.2020	05/28/20	3263.02	0
2115	6/20		37	515110			PPE 03.27.2020	05/28/20	2959.61	0
2115	6/20		20	521120			PPE 03.27.2020	05/28/20	2939.08	0
2115	6/20		001	131450			PPE 03.27.2020	05/28/20	2934.76	0
2115	6/20		49	541120			PPE 03.27.2020	05/28/20	2896.96	0
2115	6/20		36	521130			PPE 03.27.2020	05/28/20	2871.67	0
2115	6/20		10	511110			PPE 03.27.2020	05/28/20	2750	0
2115	6/20		72	572110			PPE 03.27.2020	05/28/20	2704	0
2115	6/20		13	513110			PPE 03.27.2020	05/28/20	2665.38	0
2115	6/20		16	512110			PPE 03.27.2020	05/28/20	2648.08	0
2115	6/20		32	541120			PPE 03.27.2020	05/28/20	2604.17	0
2115	6/20		20	521120			PPE 03.27.2020	05/28/20	2588	0
2115	6/20		001	131118			PPE 03.27.2020	05/28/20	2482.89	0
2115	6/20		64	533120			PPE 03.27.2020	05/28/20	2375.18	0
2115	6/20		75	535110			PPE 03.27.2020	05/28/20	2000	0
2115	6/20		12	512110			PPE 03.27.2020	05/28/20	1958.08	0
2115	6/20		41	541120			PPE 03.27.2020	05/28/20	1893.31	0
2115	6/20		23	521120			PPE 03.27.2020	05/28/20	1854.24	0
2115	6/20		30	524120			PPE 03.27.2020	05/28/20	1852.8	0
2115	6/20		84	513120			REGULAR EARNINGS	05/28/20	1846.15	0
2115	6/20		43	538120			PPE 03.27.2020	05/28/20	1785.32	0
2115	6/20		85	512120			PPE 03.27.2020	05/28/20	1607.7	0
2115	6/20		63	533120			PPE 03.27.2020	05/28/20	1574.06	0
2115	6/20		22	521140			PPE 03.27.2020	05/28/20	1569.99	0
2115	6/20		72	572120			PPE 03.27.2020	05/28/20	1516.69	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	1346.48	0
2115	6/20		22	521210			PPE 03.27.2020	05/28/20	1250.87	0
2115	6/20		26	521120			PPE 03.27.2020	05/28/20	1247.62	0
2115	6/20		16	512120			PPE 03.27.2020	05/28/20	1236.31	0
2115	6/20		75	535120			PPE 03.27.2020	05/28/20	1211.54	0
2115	6/20		001	131490			PPE 03.27.2020	05/28/20	1204.76	0
2115	6/20		39	541120			PPE 03.27.2020	05/28/20	1171	0
2115	6/20		16	512120			PPE 03.27.2020	05/28/20	1059.34	0
2115	6/20		12	512210			PPE 03.27.2020	05/28/20	1034.09	0
2115	6/20		20	521120			PPE 03.27.2020	05/28/20	1000	0
2115	6/20		35	535120			PPE 03.27.2020	05/28/20	993.92	0
2115	6/20		37	515120			PPE 03.27.2020	05/28/20	958.08	0
2115	6/20		13	513120			PPE 03.27.2020	05/28/20	930	0
2115	6/20		001	131180			PPE 03.27.2020	05/28/20	916.84	0
2115	6/20		62	519120			PPE 03.27.2020	05/28/20	900.62	0
2115	6/20		17	513120			PPE 03.27.2020	05/28/20	877.88	0
2115	6/20		36	521130			PPE 03.27.2020	05/28/20	858.36	0
2115	6/20		41	541140			PPE 03.27.2020	05/28/20	850.64	0
2115	6/20		61	513120			PPE 03.27.2020	05/28/20	841.02	0
2115	6/20		20	521210			PPE 03.27.2020	05/28/20	829.49	0
2115	6/20		36	521130			PPE 03.27.2020	05/28/20	805.95	0
2115	6/20		12	512120			PPE 03.27.2020	05/28/20	767.31	0
2115	6/20		39	541120			PPE 03.27.2020	05/28/20	761.51	0
2115	6/20		30	524120			PPE 03.27.2020	05/28/20	755.2	0
2115	6/20		49	541120			PPE 03.27.2020	05/28/20	749.99	0
2115	6/20		36	521210			PPE 03.27.2020	05/28/20	734.17	0
2115	6/20		63	533120			PPE 03.27.2020	05/28/20	725.59	0
2115	6/20		32	541120			PPE 03.27.2020	05/28/20	718.53	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	717.93	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	678.4	0
2115	6/20		20	521140			PPE 03.27.2020	05/28/20	646.9	0
2115	6/20		41	541210			PPE 03.27.2020	05/28/20	643.08	0
2115	6/20		32	541210			PPE 03.27.2020	05/28/20	638.19	0
2115	6/20		64	533120			PPE 03.27.2020	05/28/20	630.44	0
2115	6/20		17	513210			PPE 03.27.2020	05/28/20	624.75	0
2115	6/20		32	541110			PPE 03.27.2020	05/28/20	623.08	0
2115	6/20		72	572210			PPE 03.27.2020	05/28/20	609.96	0
2115	6/20		26	521210			PPE 03.27.2020	05/28/20	595.56	0
2115	6/20		16	512210			PPE 03.27.2020	05/28/20	570.32	0
2115	6/20		30	524210			PPE 03.27.2020	05/28/20	564	0
2115	6/20		23	521210			PPE 03.27.2020	05/28/20	548.85	0
2115	6/20		36	521120			PPE 03.27.2020	05/28/20	544	0
2115	6/20		61	513210			PPE 03.27.2020	05/28/20	520.62	0
2115	6/20		75	535110			PPE 03.27.2020	05/28/20	500	0
2115	6/20		43	538120			PPE 03.27.2020	05/28/20	485.92	0
2115	6/20		84	513120			SOE-C19	05/28/20	461.54	0
2115	6/20		37	515210			PPE 03.27.2020	05/28/20	442.26	0
2115	6/20		36	521130			PPE 03.27.2020	05/28/20	425.21	0
2115	6/20		61	513120			PPE 03.27.2020	05/28/20	424	0
2115	6/20		61	513120			PPE 03.27.2020	05/28/20	407.42	0
2115	6/20		85	512120			PPE 03.27.2020	05/28/20	401.92	0
2115	6/20		77	515120			PPE 03.27.2020	05/28/20	383.15	0
2115	6/20		26	521110			PPE 03.27.2020	05/28/20	373.08	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	358.92	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	358.92	0
2115	6/20		26	521120			PPE 03.27.2020	05/28/20	356.46	0
2115	6/20		75	535120			PPE 03.27.2020	05/28/20	346.15	0
2115	6/20		37	515120			PPE 03.27.2020	05/28/20	339.85	0
2115	6/20		77	515110			PPE 03.27.2020	05/28/20	328.85	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	324.86	0
2115	6/20		35	535210			PPE 03.27.2020	05/28/20	316.89	0
2115	6/20		22	521120			PPE 03.27.2020	05/28/20	310.08	0
2115	6/20		85	512210			PPE 03.27.2020	05/28/20	309.22	0
2115	6/20		39	541210			PPE 03.27.2020	05/28/20	306.09	0
2115	6/20		32	541120			PPE 03.27.2020	05/28/20	300.68	0
2115	6/20		001	218105			ICMA REIMB	05/28/20	294.23	0
2115	6/20		16	512110			PPE 03.27.2020	05/28/20	294.23	0
2115	6/20		35	535140			PPE 03.27.2020	05/28/20	263.59	0
2115	6/20		75	535210			PPE 03.27.2020	05/28/20	259.84	0
2115	6/20		12	512120			PPE 03.27.2020	05/28/20	243	0
2115	6/20		12	512210			PPE 03.27.2020	05/28/20	241.84	0
2115	6/20		13	513120			PPE 03.27.2020	05/28/20	240	0
2115	6/20		13	513210			PPE 03.27.2020	05/28/20	227.94	0
2115	6/20		49	541210			PPE 03.27.2020	05/28/20	227.46	0
2115	6/20		36	521130			PPE 03.27.2020	05/28/20	227.36	0
2115	6/20		43	538140			PPE 03.27.2020	05/28/20	226.8	0
2115	6/20		62	519120			PPE 03.27.2020	05/28/20	219.38	0
2115	6/20		41	541120			PPE 03.27.2020	05/28/20	196.16	0
2115	6/20		20	521210			PPE 03.27.2020	05/28/20	193.99	0
2115	6/20		64	533120			PPE 03.27.2020	05/28/20	190.56	0
2115	6/20		64	533210			PPE 03.27.2020	05/28/20	186.15	0
2115	6/20		63	533120			PPE 03.27.2020	05/28/20	183.2	0
2115	6/20		26	521120			PPE 03.27.2020	05/28/20	178.23	0
2115	6/20		75	535120			PPE 03.27.2020	05/28/20	173.08	0
2115	6/20		36	521210			PPE 03.27.2020	05/28/20	171.7	0
2115	6/20		10	511210			PPE 03.27.2020	05/28/20	170.5	0
2115	6/20		43	538210			PPE 03.27.2020	05/28/20	167.6	0
2115	6/20		63	533210			PPE 03.27.2020	05/28/20	160.05	0
2115	6/20		39	541120			PPE 03.27.2020	05/28/20	159.37	0
2115	6/20		72	572120			PPE 03.27.2020	05/28/20	150.48	0
2115	6/20		41	541210			PPE 03.27.2020	05/28/20	150.4	0
2115	6/20		32	541210			PPE 03.27.2020	05/28/20	149.25	0
2115	6/20		17	513210			PPE 03.27.2020	05/28/20	146.11	0
2115	6/20		72	572210			PPE 03.27.2020	05/28/20	142.65	0
2115	6/20		84	513210			EMPLOYER SOCIAL SEC	05/28/20	141.99	0
2115	6/20		26	521210			PPE 03.27.2020	05/28/20	139.28	0
2115	6/20		36	521120			PPE 03.27.2020	05/28/20	136	0
2115	6/20		16	512210			PPE 03.27.2020	05/28/20	133.38	0
2115	6/20		30	524210			PPE 03.27.2020	05/28/20	131.9	0
2115	6/20		23	521210			PPE 03.27.2020	05/28/20	128.36	0
2115	6/20		23	521120			PPE 03.27.2020	05/28/20	124.96	0
2115	6/20		43	538120			PPE 03.27.2020	05/28/20	123.58	0
2115	6/20		12	512120			PPE 03.27.2020	05/28/20	123.04	0
2115	6/20		61	513210			PPE 03.27.2020	05/28/20	121.76	0
2115	6/20		23	521120			PPE 03.27.2020	05/28/20	107.12	0
2115	6/20		77	515120			PPE 03.27.2020	05/28/20	106.45	0
2115	6/20		20	521120			PPE 03.27.2020	05/28/20	106.16	0
2115	6/20		37	515210			PPE 03.27.2020	05/28/20	103.43	0
2115	6/20		63	533120			PPE 03.27.2020	05/28/20	102	0
2115	6/20		49	541120			PPE 03.27.2020	05/28/20	94.21	0
2115	6/20		26	521110			PPE 03.27.2020	05/28/20	83.07	0
2115	6/20		36	521120			PPE 03.27.2020	05/28/20	80.33	0
2115	6/20		35	535210			PPE 03.27.2020	05/28/20	74.11	0
2115	6/20		85	512210			PPE 03.27.2020	05/28/20	72.32	0
2115	6/20		39	541210			PPE 03.27.2020	05/28/20	71.59	0
2115	6/20		64	533120			PPE 03.27.2020	05/28/20	71.08	0
2115	6/20		62	519210			PPE 03.27.2020	05/28/20	68.69	0
2115	6/20		75	535210			PPE 03.27.2020	05/28/20	60.77	0
2115	6/20		13	513210			PPE 03.27.2020	05/28/20	53.31	0
2115	6/20		49	541210			PPE 03.27.2020	05/28/20	53.2	0
2115	6/20		43	538120			PPE 03.27.2020	05/28/20	53.17	0
2115	6/20		43	538120			PPE 03.27.2020	05/28/20	53.17	0
2115	6/20		77	515210			PPE 03.27.2020	05/28/20	49.14	0
2115	6/20		64	533210			PPE 03.27.2020	05/28/20	43.53	0
2115	6/20		61	513120			PPE 03.27.2020	05/28/20	40.95	0
2115	6/20		10	511210			PPE 03.27.2020	05/28/20	39.88	0
2115	6/20		43	538210			PPE 03.27.2020	05/28/20	39.2	0
2115	6/20		77	515120			PPE 03.27.2020	05/28/20	37.76	0
2115	6/20		63	533210			PPE 03.27.2020	05/28/20	37.43	0
2115	6/20		84	513210			EMPLOYER MEDICARE TAX	05/28/20	33.21	0
2115	6/20		13	513120			PPE 03.27.2020	05/28/20	30	0
2115	6/20		39	541120			PPE 03.27.2020	05/28/20	29.71	0
2115	6/20		49	541120			PPE 03.27.2020	05/28/20	24.44	0
2115	6/20		62	519210			PPE 03.27.2020	05/28/20	16.07	0
2115	6/20		77	515210			PPE 03.27.2020	05/28/20	11.49	0
2115	6/20		36	521140			PPE 03.27.2020	05/28/20	10.97	0
2115	6/20		001	101020			ADP DIRECT DEPOSIT	05/28/20	0	178732.34
2115	6/20		440	207001			PPE 03.27.2020	05/28/20	0	26033.54
2115	6/20		001	101020			ADP TAX EE FEDERAL	05/28/20	0	22444
2115	6/20		001	101020			ADP NET CHECKS	05/28/20	0	21141.14
2115	6/20		001	101020			ADP TAX EE SOC SEC	05/28/20	0	16295.52
2115	6/20		001	101020			ADP TAX ER SOC SEC	05/28/20	0	16153.44
2115	6/20		001	218111			FRS 3% DED	05/28/20	0	7944.99
2115	6/20		119	207001			PPE 03.27.2020	05/28/20	0	5660.39
2115	6/20		001	218116			AVMED-HMO	05/28/20	0	3902.67
2115	6/20		001	101020			ADP TAX EE MEDICARE	05/28/20	0	3811.05
2115	6/20		001	101020			ADP TAX ER MEDICARE	05/28/20	0	3777.83
2115	6/20		001	218124			BMG	05/28/20	0	3472.14
2115	6/20		450	207001			PPE 03.27.2020	05/28/20	0	2934.76
2115	6/20		118	207001			PPE 03.27.2020	05/28/20	0	2482.89
2115	6/20		001	218122			AMER PUBLIC LIF	05/28/20	0	2001.76
2115	6/20		001	218106			LINCOLN-POST	05/28/20	0	1524.66
2115	6/20		001	218117			DENTAL PPO	05/28/20	0	1412.4
2115	6/20		001	101020			ADJUSTMENTS-MANUAL	05/28/20	0	1358.36
2115	6/20		490	207001			PPE 03.27.2020	05/28/20	0	1204.76
2115	6/20		001	218108			PBA DUES	05/28/20	0	1188
2115	6/20		001	218120			ACC	05/28/20	0	1168.86
2115	6/20		001	218120			HOSP	05/28/20	0	1131.02
2115	6/20		001	218105			ICMA 457 DEFE	05/28/20	0	954.23
2115	6/20		180	207001			PPE 03.27.2020	05/28/20	0	916.84
2115	6/20		001	218106			LIFE INS COSW	05/28/20	0	860
2115	6/20		001	218120			CAN	05/28/20	0	585.89
2115	6/20		001	218114			UNION AFSCME	05/28/20	0	420.21
2115	6/20		001	218120			COL WHOLLF POST	05/28/20	0	412.51
2115	6/20		001	218120			COL UNIVLF POST	05/28/20	0	410.8
2115	6/20		001	218117			VISION	05/28/20	0	395.5
2115	6/20		001	218120			COL CI POST	05/28/20	0	366.54
2115	6/20		001	218116			AV MEDHMO-S	05/28/20	0	153.11
2115	6/20		001	101020			ADP TAX ER SOC SEC	05/28/20	0	141.99
2115	6/20		001	218120			COL STD POST	05/28/20	0	119.45
2115	6/20		001	218120			CRIL	05/28/20	0	85.02
2115	6/20		001	218120			COLDISA	05/28/20	0	69.71
2115	6/20		001	101020			ADP TAX ER MEDICARE	05/28/20	0	33.21
2115	6/20		001	218120			STD	05/28/20	0	22.66
2115	6/20		001	218120			GUN SHOT WOUND	05/28/20	0	20.5
2115	6/20		001	218888			PP LEGAL	05/28/20	0	12.46
2115	6/20		001	218120			COL TERM LIFE	05/28/20	0	8.98
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	53762.44	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	26640.3	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	26050.67	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	25759.27	0
2116	7/20		001	131440			PPE 04.10.2020	05/28/20	23175.37	0
2116	7/20		17	513120			PPE 04.10.2020	05/28/20	11126.96	0
2116	7/20		12	512110			PPE 04.10.2020	05/28/20	10373.07	0
2116	7/20		22	521210			PPE 04.10.2020	05/28/20	8443.58	0
2116	7/20		36	521120			PPE 04.10.2020	05/28/20	6528	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	5959.6	0
2116	7/20		12	512120			PPE 04.10.2020	05/28/20	5790.88	0
2116	7/20		61	513120			PPE 04.10.2020	05/28/20	5781.23	0
2116	7/20		001	131119			PPE 04.10.2020	05/28/20	5660.39	0
2116	7/20		36	521130			PPE 04.10.2020	05/28/20	5398.81	0
2116	7/20		32	541110			PPE 04.10.2020	05/28/20	5192.32	0
2116	7/20		41	541120			PPE 04.10.2020	05/28/20	5147.53	0
2116	7/20		41	541120			PPE 04.10.2020	05/28/20	4752.6	0
2116	7/20		23	521120			PPE 04.10.2020	05/28/20	4501.65	0
2116	7/20		23	521120			PPE 04.10.2020	05/28/20	4498.07	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	4408.63	0
2116	7/20		26	521110			PPE 04.10.2020	05/28/20	4115.38	0
2116	7/20		26	521110			PPE 04.10.2020	05/28/20	3730.77	0
2116	7/20		72	572120			PPE 04.10.2020	05/28/20	3691.66	0
2116	7/20		72	572120			PPE 04.10.2020	05/28/20	3593.92	0
2116	7/20		30	524130			PPE 04.10.2020	05/28/20	3390.24	0
2116	7/20		36	521120			PPE 04.10.2020	05/28/20	3302.25	0
2116	7/20		85	512110			PPE 04.10.2020	05/28/20	3269.23	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	3232.19	0
2116	7/20		30	524110			PPE 04.10.2020	05/28/20	3115.38	0
2116	7/20		16	512110			PPE 04.10.2020	05/28/20	2942.31	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	2939.08	0
2116	7/20		35	535120			PPE 04.10.2020	05/28/20	2775.55	0
2116	7/20		72	572110			PPE 04.10.2020	05/28/20	2704	0
2116	7/20		13	513110			PPE 04.10.2020	05/28/20	2665.38	0
2116	7/20		16	512120			PPE 04.10.2020	05/28/20	2648.35	0
2116	7/20		16	512120			PPE 04.10.2020	05/28/20	2648.35	0
2116	7/20		001	131450			PPE 04.10.2020	05/28/20	2601.52	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	2588	0
2116	7/20		001	131118			PPE 04.10.2020	05/28/20	2482.88	0
2116	7/20		37	515120			PPE 04.10.2020	05/28/20	2395.21	0
2116	7/20		37	515120			PPE 04.10.2020	05/28/20	2387.13	0
2116	7/20		61	513120			PPE 04.10.2020	05/28/20	2219.78	0
2116	7/20		35	535120			PPE 04.10.2020	05/28/20	2194.06	0
2116	7/20		39	541120			PPE 04.10.2020	05/28/20	2183.41	0
2116	7/20		22	521210			PPE 04.10.2020	05/28/20	1974.71	0
2116	7/20		39	541120			PPE 04.10.2020	05/28/20	1936.51	0
2116	7/20		49	541120			PPE 04.10.2020	05/28/20	1899.07	0
2116	7/20		32	541120			PPE 04.10.2020	05/28/20	1684.44	0
2116	7/20		49	541120			PPE 04.10.2020	05/28/20	1679.81	0
2116	7/20		32	541120			PPE 04.10.2020	05/28/20	1642.6	0
2116	7/20		32	541110			PPE 04.10.2020	05/28/20	1557.7	0
2116	7/20		64	533120			PPE 04.10.2020	05/28/20	1506.93	0
2116	7/20		64	533120			PPE 04.10.2020	05/28/20	1491.57	0
2116	7/20		37	515110			PPE 04.10.2020	05/28/20	1479.81	0
2116	7/20		37	515110			PPE 04.10.2020	05/28/20	1479.81	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	1422.22	0
2116	7/20		36	521120			PPE 04.10.2020	05/28/20	1360	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	1293.81	0
2116	7/20		43	538120			PPE 04.10.2020	05/28/20	1292.99	0
2116	7/20		75	535120			PPE 04.10.2020	05/28/20	1250	0
2116	7/20		75	535120			PPE 04.10.2020	05/28/20	1250	0
2116	7/20		16	512120			PPE 04.10.2020	05/28/20	1236.31	0
2116	7/20		85	512120			PPE 04.10.2020	05/28/20	1230.89	0
2116	7/20		001	131490			PPE 04.10.2020	05/28/20	1202.95	0
2116	7/20		84	513120			DEPL-C19	05/28/20	1153.84	0
2116	7/20		84	513120			REGULAR EARNINGS	05/28/20	1153.84	0
2116	7/20		43	538120			PPE 04.10.2020	05/28/20	1125.41	0
2116	7/20		20	521210			PPE 04.10.2020	05/28/20	1098.12	0
2116	7/20		36	521210			PPE 04.10.2020	05/28/20	1045.07	0
2116	7/20		12	512210			PPE 04.10.2020	05/28/20	1034.09	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	1000	0
2116	7/20		001	131180			PPE 04.10.2020	05/28/20	921.15	0
2116	7/20		30	524120			PPE 04.10.2020	05/28/20	895.2	0
2116	7/20		30	524120			PPE 04.10.2020	05/28/20	894.03	0
2116	7/20		26	521120			PPE 04.10.2020	05/28/20	891.16	0
2116	7/20		26	521120			PPE 04.10.2020	05/28/20	891.16	0
2116	7/20		30	524120			PPE 04.10.2020	05/28/20	817.6	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	802.9	0
2116	7/20		75	535120			PPE 04.10.2020	05/28/20	778.85	0
2116	7/20		75	535120			PPE 04.10.2020	05/28/20	778.85	0
2116	7/20		85	512120			PPE 04.10.2020	05/28/20	778.73	0
2116	7/20		17	513210			PPE 04.10.2020	05/28/20	697.56	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	678.4	0
2116	7/20		32	541210			PPE 04.10.2020	05/28/20	638.18	0
2116	7/20		72	572210			PPE 04.10.2020	05/28/20	616.31	0
2116	7/20		12	512120			PPE 04.10.2020	05/28/20	612.59	0
2116	7/20		13	513120			PPE 04.10.2020	05/28/20	600	0
2116	7/20		13	513120			PPE 04.10.2020	05/28/20	600	0
2116	7/20		26	521210			PPE 04.10.2020	05/28/20	595.56	0
2116	7/20		41	541210			PPE 04.10.2020	05/28/20	590.34	0
2116	7/20		16	512210			PPE 04.10.2020	05/28/20	570.32	0
2116	7/20		62	519120			PPE 04.10.2020	05/28/20	561.12	0
2116	7/20		62	519120			PPE 04.10.2020	05/28/20	557.2	0
2116	7/20		30	524210			PPE 04.10.2020	05/28/20	550.73	0
2116	7/20		23	521210			PPE 04.10.2020	05/28/20	548.85	0
2116	7/20		61	513210			PPE 04.10.2020	05/28/20	492.79	0
2116	7/20		37	515210			PPE 04.10.2020	05/28/20	444.5	0
2116	7/20		23	521120			PPE 04.10.2020	05/28/20	424.24	0
2116	7/20		63	533120			PPE 04.10.2020	05/28/20	412.2	0
2116	7/20		63	533120			PPE 04.10.2020	05/28/20	408.54	0
2116	7/20		32	541110			PPE 04.10.2020	05/28/20	403.85	0
2116	7/20		17	513120			PPE 04.10.2020	05/28/20	315.38	0
2116	7/20		85	512210			PPE 04.10.2020	05/28/20	309.22	0
2116	7/20		22	521140			PPE 04.10.2020	05/28/20	299.02	0
2116	7/20		72	572120			PPE 04.10.2020	05/28/20	297.84	0
2116	7/20		32	541120			PPE 04.10.2020	05/28/20	296.16	0
2116	7/20		001	218105			ICMA REIMB	05/28/20	294.23	0
2116	7/20		35	535210			PPE 04.10.2020	05/28/20	290.93	0
2116	7/20		20	521140			PPE 04.10.2020	05/28/20	277.24	0
2116	7/20		36	521120			PPE 04.10.2020	05/28/20	272	0
2116	7/20		77	515120			PPE 04.10.2020	05/28/20	266.13	0
2116	7/20		77	515120			PPE 04.10.2020	05/28/20	265.24	0
2116	7/20		75	535210			PPE 04.10.2020	05/28/20	259.84	0
2116	7/20		20	521210			PPE 04.10.2020	05/28/20	256.82	0
2116	7/20		36	521210			PPE 04.10.2020	05/28/20	244.41	0
2116	7/20		12	512210			PPE 04.10.2020	05/28/20	241.84	0
2116	7/20		61	513120			PPE 04.10.2020	05/28/20	235.56	0
2116	7/20		39	541210			PPE 04.10.2020	05/28/20	233.49	0
2116	7/20		13	513210			PPE 04.10.2020	05/28/20	227.94	0
2116	7/20		49	541210			PPE 04.10.2020	05/28/20	227.46	0
2116	7/20		36	521120			PPE 04.10.2020	05/28/20	212.5	0
2116	7/20		22	521120			PPE 04.10.2020	05/28/20	192.92	0
2116	7/20		49	541120			PPE 04.10.2020	05/28/20	186.72	0
2116	7/20		64	533210			PPE 04.10.2020	05/28/20	179.01	0
2116	7/20		75	535120			PPE 04.10.2020	05/28/20	173.08	0
2116	7/20		77	515110			PPE 04.10.2020	05/28/20	164.42	0
2116	7/20		77	515110			PPE 04.10.2020	05/28/20	164.42	0
2116	7/20		17	513210			PPE 04.10.2020	05/28/20	163.14	0
2116	7/20		32	541210			PPE 04.10.2020	05/28/20	149.25	0
2116	7/20		43	538210			PPE 04.10.2020	05/28/20	148.41	0
2116	7/20		72	572210			PPE 04.10.2020	05/28/20	144.14	0
2116	7/20		84	513210			EMPLOYER SOCIAL SEC	05/28/20	141.99	0
2116	7/20		26	521210			PPE 04.10.2020	05/28/20	139.28	0
2116	7/20		41	541210			PPE 04.10.2020	05/28/20	138.06	0
2116	7/20		16	512210			PPE 04.10.2020	05/28/20	133.38	0
2116	7/20		30	524210			PPE 04.10.2020	05/28/20	128.8	0
2116	7/20		23	521210			PPE 04.10.2020	05/28/20	128.36	0
2116	7/20		61	513210			PPE 04.10.2020	05/28/20	115.25	0
2116	7/20		20	521120			PPE 04.10.2020	05/28/20	106.16	0
2116	7/20		37	515210			PPE 04.10.2020	05/28/20	103.96	0
2116	7/20		61	513120			PPE 04.10.2020	05/28/20	95.86	0
2116	7/20		39	541120			PPE 04.10.2020	05/28/20	93.68	0
2116	7/20		63	533120			PPE 04.10.2020	05/28/20	91.6	0
2116	7/20		26	521110			PPE 04.10.2020	05/28/20	83.07	0
